Fecha-hora;Temperatura ºC;Humedad relativa %;Radiación global W/m²;Insolación s;Desviación velocidad 10 m m/s;Velocidad viento 10 m m/s;Dirección viento 10 m º;Desviación dirección viento 10 m º;Velocidad racha máxima 10 m m/s;Dirección racha máxima 10 m º;Precipitación l/m²;
01/01/2025 08:40:00;1.88;73.21;;;0.46;7.8;153.4;5.39;8.82;157.0;0.0
01/01/2025 08:50:00;1.96;73.34;;;0.46;7.64;152.8;4.54;8.77;154.0;0.0
01/01/2025 09:00:00;2.19;72.54;;;0.5;7.51;152.9;4.61;8.62;157.4;0.0
01/01/2025 09:10:00;2.33;72.29;;;0.57;7.76;153.6;5.1;9.02;155.2;0.0
01/01/2025 09:20:00;2.5;70.21;;;0.52;7.59;153.9;5.38;8.72;149.3;0.0
01/01/2025 09:30:00;2.6;68.46;;;0.47;7.55;152.7;5.47;8.77;149.9;0.0
01/01/2025 09:40:00;2.66;67.79;;;0.48;7.35;153.2;5.51;8.77;147.9;0.0
01/01/2025 09:50:00;2.8;66.77;;;0.74;7.22;153.8;8.03;9.02;160.3;0.0
01/01/2025 10:00:00;2.95;67.77;;;0.6;7.31;154.6;6.2;9.02;144.0;0.0
01/01/2025 10:10:00;3.09;70.99;;;0.67;7.23;152.4;6.36;8.58;154.8;0.0
01/01/2025 10:20:00;3.38;72.74;;;0.69;7.05;153.0;7.48;8.77;151.1;0.0
01/01/2025 10:30:00;3.58;75.16;;;0.63;7.35;150.6;7.05;8.77;149.7;0.0
01/01/2025 10:40:00;3.56;74.43;;;0.58;7.03;153.0;6.56;8.67;153.7;0.0
01/01/2025 10:50:00;3.81;74.12;;;0.67;7.06;152.6;7.05;8.82;146.7;0.0
01/01/2025 11:00:00;3.68;74.84;;;0.79;6.81;150.5;8.83;8.67;143.2;0.0
01/01/2025 11:10:00;3.54;76.94;;;0.77;7.19;151.3;7.55;8.62;145.6;0.0
01/01/2025 11:20:00;3.72;77.34;;;0.76;7.23;156.7;9.94;9.55;155.2;0.0
01/01/2025 11:30:00;3.75;78.86;;;0.67;7.41;153.0;7.67;8.72;148.7;0.0
01/01/2025 11:40:00;3.82;79.6;;;0.6;6.98;154.1;6.11;8.48;157.9;0.0
01/01/2025 11:50:00;4.19;78.32;;;0.82;7.11;155.5;8.19;8.72;161.8;0.0
01/01/2025 12:00:00;4.1;78.89;;;0.66;6.81;153.7;8.98;8.72;161.9;0.0
01/01/2025 12:10:00;4.28;78.18;;;0.7;6.56;156.1;9.92;8.04;156.5;0.0
01/01/2025 12:20:00;4.47;76.3;;;0.8;6.19;150.2;8.86;8.09;136.3;0.0
01/01/2025 12:30:00;4.64;74.73;;;0.6;6.36;153.3;6.52;7.99;151.7;0.0
01/01/2025 12:40:00;4.58;74.37;;;0.63;5.98;153.4;7.01;7.3;148.5;0.0
01/01/2025 12:50:00;4.58;75.01;;;0.72;6.07;150.8;8.49;7.69;141.2;0.0
01/01/2025 13:00:00;4.68;74.04;;;0.65;6.23;151.0;7.35;7.84;152.4;0.0
01/01/2025 13:10:00;4.74;73.9;;;0.65;6.21;154.8;7.51;7.79;156.5;0.0
01/01/2025 13:20:00;4.65;73.79;;;0.66;6.01;154.2;8.34;7.89;151.0;0.0
01/01/2025 13:30:00;4.36;74.25;;;0.77;6.28;153.0;8.43;8.48;138.9;0.0
01/01/2025 13:40:00;4.3;74.57;;;0.77;5.91;153.9;8.13;7.74;141.9;0.0
01/01/2025 13:50:00;4.32;73.71;;;0.63;6.09;153.2;8.37;7.84;153.5;0.0
01/01/2025 14:00:00;4.22;74.04;;;0.67;6.12;154.0;7.25;7.64;140.2;0.0
01/01/2025 14:10:00;4.22;74.02;;;0.6;6.07;154.0;7.95;7.99;152.7;0.0
01/01/2025 14:20:00;4.1;73.74;;;0.67;6.23;154.6;7.6;7.74;169.5;0.0
01/01/2025 14:30:00;4.0;73.89;;;0.56;6.3;152.5;6.19;7.5;148.8;0.0
01/01/2025 14:40:00;3.63;75.2;;;0.69;6.34;151.3;7.75;7.55;147.8;0.0
01/01/2025 14:50:00;3.66;75.67;;;0.61;6.36;151.1;7.32;7.94;151.4;0.0
01/01/2025 15:00:00;3.56;76.13;;;0.59;6.37;153.4;5.87;7.5;155.6;0.0
01/01/2025 15:10:00;3.36;77.59;;;0.47;6.85;152.4;5.18;8.04;148.7;0.0
01/01/2025 15:20:00;3.16;79.29;;;0.73;6.57;154.7;7.3;7.79;149.0;0.0
01/01/2025 15:30:00;2.92;80.2;;;0.76;6.44;152.9;6.35;7.74;152.0;0.0
01/01/2025 15:40:00;2.79;81.3;;;0.68;6.21;152.6;5.2;7.94;153.7;0.0
01/01/2025 15:50:00;2.52;82.2;;;0.41;5.74;153.3;5.49;6.62;158.0;0.0
01/01/2025 16:00:00;2.36;82.7;;;0.53;5.36;155.5;6.09;6.52;161.9;0.0
01/01/2025 16:10:00;1.97;84.5;;;0.5;5.67;157.3;6.32;6.86;161.4;0.0
01/01/2025 16:20:00;1.69;86.3;;;0.58;5.61;155.9;6.79;6.76;161.2;0.0
01/01/2025 16:30:00;1.56;86.9;;;0.45;5.56;155.1;5.35;6.71;159.1;0.0
01/01/2025 16:40:00;1.27;88.4;;;0.5;5.75;159.2;4.67;6.91;160.8;0.0
01/01/2025 16:50:00;0.97;89.9;;;0.56;6.38;159.7;4.65;7.5;159.0;0.0
01/01/2025 17:00:00;0.9;91.4;;;0.63;6.94;158.6;5.62;8.33;156.1;0.0
01/01/2025 17:10:00;0.69;93.1;;;0.54;7.68;156.5;4.08;8.92;152.7;0.0
01/01/2025 17:20:00;0.58;94.6;;;0.5;7.76;156.2;4.12;8.92;162.4;0.0
01/01/2025 17:30:00;0.77;95.0;;;0.45;7.87;153.6;4.1;8.87;154.6;0.0
01/01/2025 17:40:00;0.69;95.0;;;0.33;7.84;152.2;3.47;8.62;159.4;0.0
01/01/2025 17:50:00;0.66;95.9;;;0.49;7.96;150.9;4.27;8.97;159.4;0.0
01/01/2025 18:00:00;0.55;96.3;;;0.49;8.16;151.3;4.22;9.31;151.3;0.0
01/01/2025 18:10:00;0.49;96.8;;;0.43;8.65;151.7;4.17;10.05;150.0;0.0
01/01/2025 18:20:00;0.44;97.0;;;0.58;8.64;151.5;5.21;10.24;155.1;0.0
01/01/2025 18:30:00;0.4;96.6;;;0.65;8.51;152.2;5.72;10.09;156.4;0.0
01/01/2025 18:40:00;0.44;97.0;;;0.82;9.07;152.8;5.51;10.63;148.4;0.0
01/01/2025 18:50:00;0.5;97.3;;;0.69;9.14;153.4;4.96;10.63;154.3;0.0
01/01/2025 19:00:00;0.44;96.3;;;0.52;9.0;152.2;5.03;10.68;159.7;0.0
01/01/2025 19:10:00;0.38;94.6;;;0.67;8.66;152.7;5.63;10.34;156.0;0.0
01/01/2025 19:20:00;0.56;93.6;;;0.68;8.28;152.9;4.89;9.85;156.0;0.0
01/01/2025 19:30:00;0.4;93.8;;;0.56;8.41;153.9;4.74;9.65;158.2;0.0
01/01/2025 19:40:00;0.49;93.4;;;0.52;8.24;152.8;4.75;9.65;153.2;0.0
01/01/2025 19:50:00;0.68;92.3;;;0.69;8.06;154.4;5.7;9.31;157.3;0.0
01/01/2025 20:00:00;0.7;92.0;;;0.47;8.02;153.9;4.37;9.26;163.2;0.0
01/01/2025 20:10:00;0.71;91.4;;;0.49;7.92;152.9;4.94;9.46;166.7;0.0
01/01/2025 20:20:00;0.59;92.3;;;0.52;7.86;153.2;5.57;9.21;145.3;0.0
01/01/2025 20:30:00;0.65;92.6;;;0.62;8.25;154.4;5.82;9.55;163.1;0.0
01/01/2025 20:40:00;0.64;92.1;;;0.56;8.41;152.7;5.15;9.7;147.1;0.0
01/01/2025 20:50:00;0.65;91.4;;;0.62;8.02;153.1;5.56;9.46;155.9;0.0
01/01/2025 21:00:00;0.66;91.1;;;0.66;8.69;151.6;5.64;10.39;153.1;0.0
01/01/2025 21:10:00;0.73;90.8;;;0.64;8.71;151.2;5.87;10.39;159.6;0.0
01/01/2025 21:20:00;0.76;90.8;;;0.68;8.35;153.7;5.83;10.44;154.1;0.0
01/01/2025 21:30:00;0.74;90.6;;;0.54;8.27;151.0;4.98;9.7;147.4;0.0
01/01/2025 21:40:00;0.61;92.2;;;0.68;8.38;153.1;5.13;9.85;156.4;0.0
01/01/2025 21:50:00;0.46;93.5;;;0.79;8.39;155.9;7.07;10.14;161.8;0.0
01/01/2025 22:00:00;0.42;95.3;;;0.74;7.99;155.6;5.99;9.41;154.9;0.0
01/01/2025 22:10:00;0.31;96.5;;;0.71;7.95;155.4;6.89;9.7;157.3;0.0
01/01/2025 22:20:00;0.27;96.8;;;0.69;7.63;155.3;6.0;9.16;158.3;0.0
01/01/2025 22:30:00;0.29;97.8;;;0.67;8.33;154.6;6.32;9.7;162.5;0.0
01/01/2025 22:40:00;0.32;98.9;;;0.89;8.8;154.6;6.93;11.17;150.9;0.0
01/01/2025 22:50:00;0.39;98.8;;;0.98;7.31;157.8;7.99;9.46;167.5;0.0
01/01/2025 23:00:00;0.38;98.3;;;0.93;7.74;156.0;7.5;9.7;159.1;0.0
01/01/2025 23:10:00;0.35;98.5;;;0.88;8.13;155.5;7.2;10.58;152.6;0.0
01/01/2025 23:20:00;0.43;98.8;;;0.82;8.32;155.5;6.7;10.24;158.4;0.0
01/01/2025 23:30:00;0.44;98.1;;;0.84;7.57;155.0;7.31;9.55;170.1;0.0
01/01/2025 23:40:00;0.39;98.4;;;0.84;7.04;156.3;8.07;9.02;164.8;0.0
01/01/2025 23:50:00;0.24;98.4;;;0.7;7.71;155.7;5.59;9.16;162.8;0.0
02/01/2025 00:00:00;0.3;98.9;;;0.69;8.05;155.4;6.05;9.36;164.2;0.0
02/01/2025 00:10:00;0.29;98.7;;;0.85;7.35;156.1;7.55;9.31;147.1;0.0
02/01/2025 00:20:00;0.28;99.0;;;0.81;8.04;152.5;7.1;9.95;155.2;0.0
02/01/2025 00:30:00;0.28;99.5;;;0.71;7.66;152.3;5.92;9.21;161.5;0.0
02/01/2025 00:40:00;0.25;99.5;;;0.77;7.04;153.2;6.09;8.77;149.6;0.0
02/01/2025 00:50:00;0.12;99.6;;;0.52;6.63;151.8;5.75;7.84;150.1;0.0
02/01/2025 01:00:00;-0.01;99.5;;;0.64;5.4;151.5;6.71;7.06;149.0;0.0
02/01/2025 01:10:00;-0.16;99.6;;;0.44;5.47;151.8;5.41;6.32;152.6;0.0
02/01/2025 01:20:00;-0.29;99.6;;;0.36;4.9;150.9;4.46;6.08;147.4;0.0
02/01/2025 01:30:00;-0.5;99.6;;;0.32;4.85;150.4;4.19;5.49;149.7;0.0
02/01/2025 01:40:00;-0.42;99.5;;;0.35;4.88;149.5;5.81;5.73;145.4;0.0
02/01/2025 01:50:00;-0.32;99.5;;;0.4;4.57;149.9;5.48;5.54;149.2;0.0
02/01/2025 02:00:00;-0.35;99.5;;;0.45;4.74;147.6;6.74;6.03;149.8;0.0
02/01/2025 02:10:00;-0.38;99.5;;;0.31;4.94;147.0;5.11;5.83;153.6;0.0
02/01/2025 02:20:00;-0.52;99.5;;;0.39;4.98;146.7;5.01;5.98;142.7;0.0
02/01/2025 02:30:00;-0.44;99.6;;;0.42;5.11;143.0;4.62;6.13;145.7;0.0
02/01/2025 02:40:00;-0.4;99.6;;;0.51;5.38;142.1;5.23;6.42;135.9;0.0
02/01/2025 02:50:00;-0.31;99.5;;;0.48;5.58;144.4;6.35;6.81;144.7;0.0
02/01/2025 03:00:00;-0.31;99.5;;;0.42;6.42;145.1;5.58;7.4;140.9;0.0
02/01/2025 03:10:00;-0.35;99.6;;;0.47;6.26;144.9;5.3;7.45;149.6;0.0
02/01/2025 03:20:00;-0.39;99.5;;;0.41;6.02;145.2;5.09;7.06;147.6;0.0
02/01/2025 03:30:00;-0.42;99.5;;;0.47;6.44;145.1;4.81;7.55;143.4;0.0
02/01/2025 03:40:00;-0.32;99.5;;;0.53;6.35;145.1;5.51;7.3;149.4;0.0
02/01/2025 03:50:00;-0.28;99.6;;;0.43;6.4;147.1;5.34;7.5;144.4;0.0
02/01/2025 04:00:00;-0.37;99.5;;;0.47;5.83;147.7;5.25;7.06;149.2;0.0
02/01/2025 04:10:00;-0.45;99.6;;;0.52;5.78;145.4;5.26;7.35;141.5;0.0
02/01/2025 04:20:00;-0.43;99.5;;;0.41;6.55;148.7;5.29;7.55;147.6;0.0
02/01/2025 04:30:00;-0.49;99.5;;;0.44;6.53;148.2;4.56;7.6;147.9;0.0
02/01/2025 04:40:00;-0.58;99.5;;;0.42;6.19;147.0;5.28;7.2;149.0;0.0
02/01/2025 04:50:00;-0.7;99.5;;;0.44;6.18;147.5;4.54;7.11;141.2;0.0
02/01/2025 05:00:00;-0.71;99.5;;;0.3;5.78;149.2;3.72;6.52;144.8;0.0
02/01/2025 05:10:00;-0.69;99.5;;;0.39;5.71;147.7;4.02;6.81;146.5;0.0
02/01/2025 05:20:00;-0.72;99.5;;;0.25;5.52;148.4;3.37;6.08;145.8;0.0
02/01/2025 05:30:00;-0.78;99.6;;;0.22;5.79;152.4;2.74;6.52;153.4;0.0
02/01/2025 05:40:00;-0.8;99.5;;;0.29;5.69;156.5;3.66;6.42;159.7;0.0
02/01/2025 05:50:00;-0.88;99.5;;;0.43;5.91;162.1;4.92;7.25;168.2;0.0
02/01/2025 06:00:00;-0.95;99.5;;;0.66;6.52;169.2;6.46;8.23;181.9;0.0
02/01/2025 06:10:00;-0.9;99.5;;;0.47;7.03;165.9;5.21;8.43;173.0;0.0
02/01/2025 06:20:00;-0.87;99.5;;;0.72;6.87;170.8;6.81;8.48;172.6;0.0
02/01/2025 06:30:00;-0.84;99.5;;;0.75;5.93;174.0;9.57;7.69;183.0;0.0
02/01/2025 06:40:00;-0.8;99.5;;;0.87;5.66;170.4;15.9;7.89;181.8;0.0
02/01/2025 06:50:00;-0.61;99.5;;;1.03;6.06;180.4;15.81;9.11;185.5;0.0
02/01/2025 07:00:00;-0.52;99.6;;;1.09;5.29;183.3;17.47;7.84;220.2;0.0
02/01/2025 07:10:00;-0.51;99.6;;;1.08;4.88;181.3;18.07;7.89;196.0;0.0
02/01/2025 07:20:00;-0.51;99.5;;;0.99;4.61;178.6;17.68;7.15;176.2;0.0
02/01/2025 07:30:00;-0.66;99.5;;;0.77;4.36;171.7;12.69;6.71;181.2;0.0
02/01/2025 07:40:00;-0.74;99.5;;;0.5;4.57;178.5;8.59;5.93;187.9;0.0
02/01/2025 07:50:00;-0.5;99.5;;;0.86;4.94;166.4;11.78;6.62;168.7;0.0
02/01/2025 08:00:00;-0.15;99.5;;;0.75;5.21;172.5;10.33;7.11;174.5;0.0
02/01/2025 08:10:00;0.14;98.3;;;0.79;3.83;166.3;14.94;5.88;179.7;0.0
02/01/2025 08:20:00;0.27;96.5;;;0.84;4.44;172.1;15.94;6.47;182.6;0.0
02/01/2025 08:30:00;0.68;96.0;;;0.52;5.03;169.2;10.07;6.27;169.9;0.0
02/01/2025 08:40:00;0.96;94.4;;;0.45;5.1;167.2;8.48;6.57;163.9;0.0
02/01/2025 08:50:00;0.89;93.9;;;0.71;5.28;164.1;11.49;6.71;181.9;0.0
02/01/2025 09:00:00;1.19;93.9;;;0.46;5.67;167.6;8.82;6.62;172.4;0.11
02/01/2025 09:10:00;1.39;92.2;;;0.5;5.68;167.4;9.7;6.91;143.7;0.0
02/01/2025 09:20:00;0.93;92.9;;;0.56;5.98;169.4;8.61;7.11;170.9;0.0
02/01/2025 09:30:00;1.09;94.2;;;0.5;5.37;160.5;9.13;6.62;180.3;0.0
02/01/2025 09:40:00;1.83;92.6;;;0.55;5.21;159.1;9.96;6.96;157.8;0.0
02/01/2025 09:50:00;1.73;90.5;;;0.41;5.21;159.8;9.35;6.37;140.3;0.0
02/01/2025 10:00:00;1.46;91.2;;;0.32;5.18;157.6;5.67;5.98;149.8;0.0
02/01/2025 10:10:00;1.6;92.0;;;0.51;4.82;160.0;10.78;6.22;166.2;0.0
02/01/2025 10:20:00;1.96;90.3;;;0.5;4.58;158.5;9.24;5.73;161.3;0.0
02/01/2025 10:30:00;2.17;89.1;;;0.44;5.26;156.0;7.52;6.66;152.2;0.0
02/01/2025 10:40:00;2.62;87.9;;;0.39;4.83;156.0;7.06;5.68;156.3;0.0
02/01/2025 10:50:00;2.8;85.3;;;0.61;4.67;163.4;9.83;6.03;172.8;0.0
02/01/2025 11:00:00;2.86;85.1;;;0.47;4.09;160.8;13.2;5.24;143.8;0.0
02/01/2025 11:10:00;3.93;81.8;;;0.55;3.67;161.0;11.13;4.75;151.2;0.0
02/01/2025 11:20:00;4.42;79.34;;;0.44;3.92;155.4;12.57;5.19;158.5;0.0
02/01/2025 11:30:00;4.46;75.25;;;0.84;2.86;157.5;18.4;4.75;172.4;0.0
02/01/2025 11:40:00;4.13;79.22;;;0.35;3.13;159.9;13.43;3.97;159.7;0.0
02/01/2025 11:50:00;3.81;78.94;;;0.35;2.31;159.3;12.25;3.43;151.4;0.0
02/01/2025 12:00:00;3.53;80.3;;;0.44;1.88;157.5;12.24;3.09;159.5;0.0
02/01/2025 12:10:00;3.43;76.88;;;0.83;1.73;188.4;48.98;5.05;213.4;0.0
02/01/2025 12:20:00;3.53;72.42;;;1.21;2.01;245.8;50.3;4.8;281.4;0.0
02/01/2025 12:30:00;3.55;73.03;;;0.78;1.24;219.3;51.18;3.38;290.6;0.0
02/01/2025 12:40:00;3.56;75.51;;;0.54;1.12;177.2;37.76;2.16;209.9;0.0
02/01/2025 12:50:00;3.14;75.96;;;0.7;1.11;192.1;39.55;3.77;269.6;0.0
02/01/2025 13:00:00;3.12;72.63;;;0.8;1.1;207.8;36.7;3.77;248.8;0.0
02/01/2025 13:10:00;2.91;71.96;;;1.21;1.46;237.6;46.63;6.03;282.6;0.0
02/01/2025 13:20:00;3.2;69.56;;;1.15;2.21;263.0;23.91;5.15;291.4;0.0
02/01/2025 13:30:00;3.14;69.28;;;1.47;3.64;270.9;25.58;6.57;302.1;0.0
02/01/2025 13:40:00;2.77;71.37;;;1.08;4.44;286.9;13.64;7.4;276.5;0.0
02/01/2025 13:50:00;2.53;74.2;;;1.29;3.92;280.9;13.67;7.74;281.1;0.0
02/01/2025 14:00:00;2.52;75.18;;;1.14;4.21;288.7;15.72;6.42;297.0;0.0
02/01/2025 14:10:00;2.31;76.74;;;0.76;3.68;296.0;11.68;5.59;304.7;0.0
02/01/2025 14:20:00;2.28;77.88;;;0.73;3.91;307.4;9.4;5.64;308.9;0.0
02/01/2025 14:30:00;2.02;78.42;;;0.86;3.98;301.9;14.36;7.55;253.9;0.0
02/01/2025 14:40:00;1.78;79.91;;;1.26;4.63;306.8;14.82;8.13;297.6;0.0
02/01/2025 14:50:00;1.41;83.1;;;1.11;5.37;298.1;14.3;8.92;295.5;0.0
02/01/2025 15:00:00;1.52;82.7;;;1.36;7.02;291.0;10.14;11.56;288.4;0.0
02/01/2025 15:10:00;1.58;83.7;;;1.24;6.55;283.8;11.37;9.11;287.5;0.0
02/01/2025 15:20:00;1.62;83.0;;;0.95;7.21;282.0;7.35;10.63;279.0;0.0
02/01/2025 15:30:00;1.32;85.0;;;0.72;6.22;294.4;6.87;8.58;283.1;0.0
02/01/2025 15:40:00;1.16;86.4;;;0.62;5.95;297.4;5.57;7.35;303.5;0.0
02/01/2025 15:50:00;1.15;87.9;;;0.6;6.25;302.0;4.96;7.79;287.5;0.0
02/01/2025 16:00:00;1.1;88.7;;;0.67;6.36;301.4;5.21;7.79;294.3;0.0
02/01/2025 16:10:00;1.11;88.9;;;0.63;6.46;304.8;5.63;7.99;305.5;0.0
02/01/2025 16:20:00;0.98;90.4;;;0.69;5.89;310.9;5.72;8.18;310.1;0.0
